seqnames	strand	sum_count	CAGE_ID	prime5.TR	prime3.TR	transcript_id	CAGE.cluster.start	CAGE.cluster.end	CAGE_significance	score	support	TX_ID	TX_nov_ID	Ref.prime3.TR	TES	cmp_ref	class_code	gene	CAGE_cluster_width	cluster_ID	cluster_start	cluster_end	cluster_width	cluster_center	cluster_peak	final_TX_ID
NC_001491.2	-	22	CAGE_cluster_1873	141392	140709	45939	141312	141393	***	6916.887839442	8	22	TX_nov_ID_1684	140709	97	nct65.1-Long	5`-long	ORF65	82	cluster_3	141383	141392	10	141387	141391	716
NC_001491.2	-	23	CAGE_cluster_1810	124864	124283	73121	124852	124923	***	11968.281660042	7	48	TX_nov_ID_1632	124283	83	ORF67	5`-short	ORF67	72	cluster_1	124852	124880	29	124866	124852	744
NC_001491.2	-	23	CAGE_cluster_1871	141064	140709	70535	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-short	ORF65	222	cluster_1	141030	141066	37	141049	141063	644
NC_001491.2	-	23	CAGE_cluster_1871	141242	140709	72656	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Long	5`-short	ORF65	222	cluster_7	141216	141251	36	141232	141245	649
NC_001491.2	-	23	CAGE_cluster_1875	141472	140709	64903	141469	141494	**	1056.242232191	5	489	TX_nov_ID_1682	140709	97	nct65.1-Long	5`-long	ORF65	26	cluster_1	141470	141493	24	141480	141473	677
NC_001491.2	-	23	CAGE_cluster_1876	141541	140709	89707	141540	141548	***	2282.554198166	6	580	TX_nov_ID_1686	140709	97	nct65.1-Long	5`-long	ORF65	9	cluster_1	141541	141548	8	141544	141543	767
NC_001491.2	-	24	CAGE_cluster_1530	74059	73834	41306	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_3	74037	74073	37	74054	74049	465
NC_001491.2	-	24	CAGE_cluster_1805	124609	124283	23305	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_1	124586	124613	28	124598	124594	723
NC_001491.2	-	24	CAGE_cluster_1811	124974	124283	413	124944	125000	***	7209.714970452	7	11	TX_nov_ID_1634	124283	83	ORF67	5`-short	ORF67	57	cluster_1	124944	124976	33	124959	124944	726
NC_001491.2	-	25	CAGE_cluster_1351	47138	46892	92143	47135	47152	**	670.497568528	3	165	TX_nov_ID_1296	46895	33	ORF25	5`-short	ORF25	18	cluster_1	47135	47152	18	47143	47136	765
NC_001491.2	-	25	CAGE_cluster_1459	65542	65083	87949	65534	65546	**	570.152836692	4	13	TX_nov_ID_1371	65089	49	ORF35.5	5`-short	ORF35.5	13	cluster_1	65534	65546	13	65540	65535	773
NC_001491.2	-	25	CAGE_cluster_1469	65988	65083	53237	65986	65995	*	216.982829299	2	626	TX_nov_ID_1378	65089	49	ORF35.5	5`-short	ORF35.5	10	cluster_1	65986	65993	8	65989	65986	751
NC_001491.2	-	25	CAGE_cluster_1473	66116	65083	51817	66110	66145	***	3190.138735031	6	106	TX_nov_ID_1370	65089	49	ORF35.5	5`-short	ORF35.5	36	cluster_1	66110	66126	17	66119	66123	447
NC_001491.2	-	25	CAGE_cluster_1473	66140	65083	50408	66110	66145	***	3190.138735031	6	106	TX_nov_ID_1370	65089	49	ORF35.5	5`-short	ORF35.5	36	cluster_2	66132	66145	14	66138	66140	698
NC_001491.2	-	25	CAGE_cluster_1473	66145	65083	46709	66110	66145	***	3190.138735031	6	106	TX_nov_ID_1370	65089	49	ORF35.5	5`-short	ORF35.5	36	cluster_2	66132	66145	14	66138	66140	698
NC_001491.2	-	25	CAGE_cluster_1685	106286	105823	23111	106270	106303	***	2622.603399996	6	36	TX_nov_ID_1573	105829	75	ORF59	5`-short	ORF59	34	cluster_1	106270	106298	29	106285	106278	708
NC_001491.2	-	25	CAGE_cluster_1692	106712	105823	40590	106710	106720	*	353.170007393	2	633	TX_nov_ID_1580	105829	75	ORF59-L1	5`-short	ORF59	11	cluster_1	106710	106719	10	106714	106719	558
NC_001491.2	-	25	CAGE_cluster_1808	124776	124283	27433	124730	124786	**	1734.781424529	4	107	TX_nov_ID_1631	124283	83	ORF67	5`-short	ORF67	57	cluster_2	124761	124786	26	124773	124786	725
NC_001491.2	-	25	CAGE_cluster_1871	141033	140709	39406	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-short	ORF65	222	cluster_1	141030	141066	37	141049	141063	644
NC_001491.2	-	25	CAGE_cluster_1873	141349	140709	33813	141312	141393	***	6916.887839442	8	22	TX_nov_ID_1684	140709	97	nct65.1-Long	5`-short	ORF65	82	cluster_1	141314	141359	46	141335	141359	738
NC_001491.2	-	26	CAGE_cluster_1473	66113	65083	74297	66110	66145	***	3190.138735031	6	106	TX_nov_ID_1370	65089	49	ORF35.5	5`-short	ORF35.5	36	cluster_1	66110	66126	17	66119	66123	447
NC_001491.2	-	26	CAGE_cluster_1530	74005	73834	43973	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	26	CAGE_cluster_1615	93238	93031	48007	93233	93246	**	486.089395499	3	50	TX_nov_ID_1529	93031	69	ORF52	5`-short	ORF52	14	cluster_1	93233	93245	13	93238	93242	770
NC_001491.2	-	26	CAGE_cluster_1684	106229	105823	90687	106196	106239	***	2444.55438368	6	14	TX_nov_ID_1571	105829	75	ORF59	5`-short	ORF59	44	cluster_2	106225	106239	15	106232	106232	774
NC_001491.2	-	26	CAGE_cluster_1686	106347	105823	5541	106329	106355	***	782.316868539	3	141	TX_nov_ID_1576	105829	75	ORF59	5`-short	ORF59	27	cluster_1	106329	106355	27	106342	106346	763
NC_001491.2	-	26	CAGE_cluster_1688	106445	105823	42133	106441	106482	**	2125.065823928	5	4	TX_nov_ID_1566	105829	75	ORF59	5`-short	ORF59	42	cluster_1	106441	106471	31	106455	106443	772
NC_001491.2	-	26	CAGE_cluster_1692	106713	105823	53958	106710	106720	*	353.170007393	2	633	TX_nov_ID_1580	105829	75	ORF59-L1	5`-short	ORF59	11	cluster_1	106710	106719	10	106714	106719	558
NC_001491.2	-	26	CAGE_cluster_1810	124911	124283	53009	124852	124923	***	11968.281660042	7	48	TX_nov_ID_1632	124283	83	ORF67	5`-short	ORF67	72	cluster_2	124882	124916	35	124898	124906	749
NC_001491.2	-	26	CAGE_cluster_1811	124963	124283	73433	124944	125000	***	7209.714970452	7	11	TX_nov_ID_1634	124283	83	ORF67	5`-short	ORF67	57	cluster_1	124944	124976	33	124959	124944	726
NC_001491.2	-	26	CAGE_cluster_1811	124986	124283	27693	124944	125000	***	7209.714970452	7	11	TX_nov_ID_1634	124283	83	ORF67	5`-short	ORF67	57	cluster_2	124977	125000	24	124989	124985	745
NC_001491.2	-	26	CAGE_cluster_1814	125225	124283	43580	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_1	125190	125225	36	125206	125219	736
NC_001491.2	-	26	CAGE_cluster_1875	141471	140709	64359	141469	141494	**	1056.242232191	5	489	TX_nov_ID_1682	140709	97	nct65.1-Long	5`-long	ORF65	26	cluster_1	141470	141493	24	141480	141473	677
NC_001491.2	-	27	CAGE_cluster_1368	48256	46892	93991	48243	48319	***	183306.123209144	9	227	TX_nov_ID_1293	46895	33	ORF26-ORF25-PC-Canonic	5`-short	ORF26	77	cluster_1	48243	48260	18	48250	48247	720
NC_001491.2	-	27	CAGE_cluster_1468	65949	65083	28652	65942	65960	***	1581.37091575	6	476	TX_nov_ID_1376	65089	49	ORF35.5	5`-short	ORF35.5	19	cluster_1	65942	65960	19	65951	65942	755
NC_001491.2	-	27	CAGE_cluster_1869	140862	140709	20506	140850	140916	***	12391.898973137	9	247	TX_nov_ID_1679	140709	97	ncss65.1	5`-short	ORF65	67	cluster_2	140862	140862	1	140862	140862	775
NC_001491.2	-	29	CAGE_cluster_1364	47819	46892	14179	47817	47853	**	868.243267559	4	63	TX_nov_ID_1294	46895	33	ORF25	5`-long	ORF25	37	cluster_1	47817	47853	37	47834	47822	696
NC_001491.2	-	29	CAGE_cluster_1530	74080	73834	3982	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_4	74074	74113	40	74094	74113	701
NC_001491.2	-	29	CAGE_cluster_1630	94540	93031	52022	94524	94552	***	117024.764956876	9	53	TX_nov_ID_1524	93031	69	ORF52	5`-short	ORF52	29	cluster_1	94524	94552	29	94539	94551	741
NC_001491.2	-	29	CAGE_cluster_1686	106336	105823	68874	106329	106355	***	782.316868539	3	141	TX_nov_ID_1576	105829	75	ORF59	5`-short	ORF59	27	cluster_1	106329	106355	27	106342	106346	763
NC_001491.2	-	29	CAGE_cluster_1808	124760	124283	47753	124730	124786	**	1734.781424529	4	107	TX_nov_ID_1631	124283	83	ORF67	5`-short	ORF67	57	cluster_1	124730	124760	31	124745	124742	724
NC_001491.2	-	30	CAGE_cluster_1358	47517	46892	23967	47499	47519	*	408.072757607	2	179	TX_nov_ID_1301	46895	33	ORF25	5`-long	ORF25	21	cluster_1	47500	47519	20	47510	47502	757
NC_001491.2	-	30	CAGE_cluster_1680	105974	105823	45714	105960	105994	**	1464.420867925	4	39	TX_nov_ID_1570	105829	75	ORF58.5	x	ORF58	35	cluster_1	105960	105994	35	105977	105968	527
NC_001491.2	-	30	CAGE_cluster_1681	106032	105823	24640	106025	106032	*	421.384299053	2	125	TX_nov_ID_1575	105829	75	ORF59	5`-short	ORF59	8	cluster_1	106025	106032	8	106028	106030	776
NC_001491.2	-	30	CAGE_cluster_1805	124625	124283	28553	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_2	124614	124640	27	124626	124631	760
NC_001491.2	-	30	CAGE_cluster_1871	141058	140709	6144	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-short	ORF65	222	cluster_1	141030	141066	37	141049	141063	644
NC_001491.2	-	31	CAGE_cluster_1459	65546	65083	9854	65534	65546	**	570.152836692	4	13	TX_nov_ID_1371	65089	49	ORF35.5	5`-short	ORF35.5	13	cluster_1	65534	65546	13	65540	65535	773
NC_001491.2	-	31	CAGE_cluster_1811	124980	124283	9433	124944	125000	***	7209.714970452	7	11	TX_nov_ID_1634	124283	83	ORF67	5`-short	ORF67	57	cluster_2	124977	125000	24	124989	124985	745
NC_001491.2	-	31	CAGE_cluster_1869	140871	140709	96952	140850	140916	***	12391.898973137	9	247	TX_nov_ID_1679	140709	97	ncss65.1	5`-short	ORF65	67	cluster_3	140869	140880	12	140874	140871	634
NC_001491.2	-	32	CAGE_cluster_1073	2355	1918	45762	2335	2359	**	612.474227361	4	240	TX_nov_ID_1081	1918	3	ORF2	5`-short	ORF2	25	cluster_2	2350	2359	10	2355	2354	717
NC_001491.2	-	32	CAGE_cluster_1367	48182	46892	20656	48181	48215	**	931.085406178	4	670	TX_nov_ID_1306	46895	33	ORF26-ORF25-PC-Canonic	5`-short	ORF26	35	cluster_1	48181	48215	35	48198	48182	421
NC_001491.2	-	32	CAGE_cluster_1530	73999	73834	9523	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	32	CAGE_cluster_1684	106222	105823	7521	106196	106239	***	2444.55438368	6	14	TX_nov_ID_1571	105829	75	ORF59	5`-short	ORF59	44	cluster_1	106196	106224	29	106210	106204	707
NC_001491.2	-	32	CAGE_cluster_1870	140951	140709	11596	140938	140985	***	7121.417696953	8	120	TX_nov_ID_1681	140709	97	ncss65.1	5`-long	ORF65	48	cluster_1	140938	140985	48	140960	140946	639
NC_001491.2	-	33	CAGE_cluster_1254	28964	27868	45874	28942	29006	***	96141.270644719	9	92	TX_nov_ID_1235	27868	26	ORF20	5`-short	ORF20	65	cluster_1	28942	28972	31	28957	28962	394
NC_001491.2	-	33	CAGE_cluster_1530	73996	73834	13339	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	33	CAGE_cluster_1615	93243	93033	45525	93233	93246	**	486.089395499	3	462	TX_nov_ID_1529	93031	69	ORF52	5`-short	ORF52	14	cluster_1	93233	93245	13	93238	93242	770
NC_001491.2	-	33	CAGE_cluster_1805	124626	124283	47579	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_2	124614	124640	27	124626	124631	760
NC_001491.2	-	34	CAGE_cluster_1684	106221	105823	51243	106196	106239	***	2444.55438368	6	14	TX_nov_ID_1571	105829	75	ORF59	5`-short	ORF59	44	cluster_1	106196	106224	29	106210	106204	707
NC_001491.2	-	34	CAGE_cluster_1806	124681	124283	13532	124675	124681	***	8753.131636745	7	170	TX_nov_ID_1629	124283	83	ORF67	5`-short	ORF67	7	cluster_1	124675	124681	7	124678	124678	777
NC_001491.2	-	35	CAGE_cluster_1684	106235	105823	20340	106196	106239	***	2444.55438368	6	14	TX_nov_ID_1571	105829	75	ORF59	5`-short	ORF59	44	cluster_2	106225	106239	15	106232	106232	774
NC_001491.2	-	35	CAGE_cluster_1814	125229	124283	6863	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_2	125226	125258	33	125242	125249	737
NC_001491.2	-	35	CAGE_cluster_1814	125302	124283	92773	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_4	125301	125323	23	125312	125313	756
NC_001491.2	-	35	CAGE_cluster_1871	141071	140709	47314	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-short	ORF65	222	cluster_2	141068	141087	20	141077	141082	645
NC_001491.2	-	35	CAGE_cluster_1871	141204	140709	43128	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-long	ORF65	222	cluster_6	141179	141215	37	141197	141207	648
NC_001491.2	-	36	CAGE_cluster_1217	22772	20383	2783	22742	22794	***	2848.864980579	7	748	TX_nov_ID_1195	20383	18	ORF16-ORF15-PC-Short	5`-short	ORF16	53	cluster_2	22772	22782	11	22776	22773	689
NC_001491.2	-	36	CAGE_cluster_1814	125276	124283	29581	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_3	125259	125298	40	125279	125296	752
NC_001491.2	-	36	CAGE_cluster_1814	125279	124283	36810	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_3	125259	125298	40	125279	125296	752
NC_001491.2	-	36	CAGE_cluster_1873	141346	140709	76673	141312	141393	***	6916.887839442	8	22	TX_nov_ID_1684	140709	97	nct65.1-Long	5`-short	ORF65	82	cluster_1	141314	141359	46	141335	141359	738
NC_001491.2	-	36	CAGE_cluster_1876	141547	140709	75385	141540	141548	***	2282.554198166	6	580	TX_nov_ID_1686	140709	97	nct65.1-Long	5`-long	ORF65	9	cluster_1	141541	141548	8	141544	141543	767
NC_001491.2	-	37	CAGE_cluster_1285	32047	31489	30891	32037	32047	*	558.678268517	2	882	TX_nov_ID_1267	31489	28	ORF22	5`-short	ORF22	11	cluster_1	32037	32047	11	32042	32047	733
NC_001491.2	-	37	CAGE_cluster_1470	66027	65083	21066	66017	66031	**	718.921374331	3	278	TX_nov_ID_1374	65089	49	ORF35.5	5`-short	ORF35.5	15	cluster_1	66018	66031	14	66024	66027	697
NC_001491.2	-	37	CAGE_cluster_1630	94538	93031	29739	94524	94552	***	117024.764956876	9	53	TX_nov_ID_1524	93031	69	ORF52	5`-short	ORF52	29	cluster_1	94524	94552	29	94539	94551	741
NC_001491.2	-	37	CAGE_cluster_1871	141202	140709	12822	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-long	ORF65	222	cluster_6	141179	141215	37	141197	141207	648
NC_001491.2	-	38	CAGE_cluster_1685	106301	105823	59303	106270	106303	***	2622.603399996	6	36	TX_nov_ID_1573	105829	75	ORF59	5`-short	ORF59	34	cluster_2	106300	106303	4	106302	106303	771
NC_001491.2	-	38	CAGE_cluster_1870	140968	140709	64287	140938	140985	***	7121.417696953	8	120	TX_nov_ID_1681	140709	97	ncss65.1	5`-long	ORF65	48	cluster_1	140938	140985	48	140960	140946	639
NC_001491.2	-	39	CAGE_cluster_1112	5941	4385	14731	5939	5967	***	69186.87112231	9	518	TX_nov_ID_1113	4391	8	ORF5	5`-short	ORF5	29	cluster_1	5941	5941	1	5941	5941	778
NC_001491.2	-	39	CAGE_cluster_1358	47504	46892	13176	47499	47519	*	408.072757607	2	179	TX_nov_ID_1301	46895	33	ORF25	5`-long	ORF25	21	cluster_1	47500	47519	20	47510	47502	757
NC_001491.2	-	39	CAGE_cluster_1530	74147	73834	23004	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_5	74114	74148	35	74133	74145	467
NC_001491.2	-	39	CAGE_cluster_1685	106287	105823	25853	106270	106303	***	2622.603399996	6	36	TX_nov_ID_1573	105829	75	ORF59	5`-short	ORF59	34	cluster_1	106270	106298	29	106285	106278	708
NC_001491.2	-	39	CAGE_cluster_1871	141149	140709	44016	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-long	ORF65	222	cluster_5	141140	141177	38	141158	141150	647
NC_001491.2	-	40	CAGE_cluster_1233	25080	24411	62083	25065	25083	**	2018.124306237	4	408	TX_nov_ID_1222	24413	25	ORF18.5	5`-long	ORF18	19	cluster_1	25066	25083	18	25075	25077	732
NC_001491.2	-	40	CAGE_cluster_1254	28957	27868	6505	28942	29006	***	96141.270644719	9	92	TX_nov_ID_1235	27868	26	ORF20	5`-short	ORF20	65	cluster_1	28942	28972	31	28957	28962	394
NC_001491.2	-	40	CAGE_cluster_1530	74137	73834	74347	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_5	74114	74148	35	74133	74145	467
NC_001491.2	-	40	CAGE_cluster_1805	124600	124283	20361	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_1	124586	124613	28	124598	124594	723
NC_001491.2	-	40	CAGE_cluster_1871	141045	140709	30037	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-short	ORF65	222	cluster_1	141030	141066	37	141049	141063	644
NC_001491.2	-	41	CAGE_cluster_1686	106348	105823	4248	106329	106355	***	782.316868539	3	141	TX_nov_ID_1576	105829	75	ORF59	5`-short	ORF59	27	cluster_1	106329	106355	27	106342	106346	763
NC_001491.2	-	41	CAGE_cluster_1805	124599	124283	13171	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_1	124586	124613	28	124598	124594	723
NC_001491.2	-	41	CAGE_cluster_1810	124865	124283	27039	124852	124923	***	11968.281660042	7	48	TX_nov_ID_1632	124283	83	ORF67	5`-short	ORF67	72	cluster_1	124852	124880	29	124866	124852	744
NC_001491.2	-	41	CAGE_cluster_1814	125261	124283	32426	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_3	125259	125298	40	125279	125296	752
NC_001491.2	-	42	CAGE_cluster_1351	47143	46892	47065	47135	47152	**	670.497568528	3	165	TX_nov_ID_1296	46895	33	ORF25	5`-short	ORF25	18	cluster_1	47135	47152	18	47143	47136	765
NC_001491.2	-	42	CAGE_cluster_1530	74149	73834	3623	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_6	74149	74181	33	74167	74171	779
NC_001491.2	-	42	CAGE_cluster_1628	94313	93031	2924	94301	94320	*	365.751366938	2	153	TX_nov_ID_1532	93031	69	ORF52	5`-short	ORF52	20	cluster_2	94311	94320	10	94316	94311	759
NC_001491.2	-	42	CAGE_cluster_1811	124992	124283	48840	124944	125000	***	7209.714970452	7	11	TX_nov_ID_1634	124283	83	ORF67	5`-short	ORF67	57	cluster_2	124977	125000	24	124989	124985	745
NC_001491.2	-	43	CAGE_cluster_1530	73991	73834	561	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	43	CAGE_cluster_1806	124676	124283	25430	124675	124681	***	8753.131636745	7	170	TX_nov_ID_1629	124283	83	ORF67	5`-short	ORF67	7	cluster_1	124675	124681	7	124678	124678	777
NC_001491.2	-	44	CAGE_cluster_1351	47144	46892	44323	47135	47152	**	670.497568528	3	165	TX_nov_ID_1296	46895	33	ORF25	5`-short	ORF25	18	cluster_1	47135	47152	18	47143	47136	765
NC_001491.2	-	44	CAGE_cluster_1530	74052	73834	77817	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_3	74037	74073	37	74054	74049	465
NC_001491.2	-	44	CAGE_cluster_1870	140963	140709	49627	140938	140985	***	7121.417696953	8	120	TX_nov_ID_1681	140709	97	ncss65.1	5`-long	ORF65	48	cluster_1	140938	140985	48	140960	140946	639
NC_001491.2	-	45	CAGE_cluster_1254	28945	27868	111483	28942	29006	***	96141.270644719	9	92	TX_nov_ID_1235	27868	26	ORF20	5`-short	ORF20	65	cluster_1	28942	28972	31	28957	28962	394
NC_001491.2	-	45	CAGE_cluster_1688	106470	105823	9032	106441	106482	**	2125.065823928	5	4	TX_nov_ID_1566	105829	75	ORF59	5`-short	ORF59	42	cluster_1	106441	106471	31	106455	106443	772
NC_001491.2	-	45	CAGE_cluster_1814	125291	124283	3194	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_3	125259	125298	40	125279	125296	752
NC_001491.2	-	46	CAGE_cluster_1203	20955	20383	49982	20927	20957	*	322.146358587	2	9	TX_nov_ID_1191	20383	18	as15	x		31	cluster_1	20927	20956	30	20941	20944	753
NC_001491.2	-	46	CAGE_cluster_1681	106029	105823	35530	106025	106032	*	421.384299053	2	125	TX_nov_ID_1575	105829	75	ORF59	5`-short	ORF59	8	cluster_1	106025	106032	8	106028	106030	776
NC_001491.2	-	46	CAGE_cluster_1684	106214	105823	32984	106196	106239	***	2444.55438368	6	14	TX_nov_ID_1571	105829	75	ORF59	5`-short	ORF59	44	cluster_1	106196	106224	29	106210	106204	707
NC_001491.2	-	47	CAGE_cluster_1680	105977	105823	6773	105960	105994	**	1464.420867925	4	39	TX_nov_ID_1570	105829	75	ORF58.5	x	ORF58	35	cluster_1	105960	105994	35	105977	105968	527
NC_001491.2	-	48	CAGE_cluster_1364	47838	46892	5923	47817	47853	**	868.243267559	4	63	TX_nov_ID_1294	46895	33	ORF26-ORF25-PC-Canonic	5`-short	ORF26	37	cluster_1	47817	47853	37	47834	47822	696
NC_001491.2	-	49	CAGE_cluster_1530	74026	73834	30104	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	50	CAGE_cluster_1351	47150	46892	56848	47135	47152	**	670.497568528	3	165	TX_nov_ID_1296	46895	33	ORF25	5`-short	ORF25	18	cluster_1	47135	47152	18	47143	47136	765
NC_001491.2	-	50	CAGE_cluster_1814	125283	124283	20683	125190	125359	***	599025.292022764	9	34	TX_nov_ID_1627	124283	83	ORF67	5`-short	ORF67	170	cluster_3	125259	125298	40	125279	125296	752
NC_001491.2	-	50	CAGE_cluster_1871	141206	140709	31448	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Canonic	5`-long	ORF65	222	cluster_6	141179	141215	37	141197	141207	648
NC_001491.2	-	51	CAGE_cluster_1530	74023	73834	24827	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	52	CAGE_cluster_1688	106472	105823	30780	106441	106482	**	2125.065823928	5	4	TX_nov_ID_1566	105829	75	ORF59	5`-short	ORF59	42	cluster_2	106472	106482	11	106477	106475	780
NC_001491.2	-	52	CAGE_cluster_1871	141246	140709	48016	141030	141251	***	12115.533886499	8	97	TX_nov_ID_1680	140709	97	nct65.1-Long	5`-short	ORF65	222	cluster_7	141216	141251	36	141232	141245	649
NC_001491.2	-	53	CAGE_cluster_1628	94311	93031	5882	94301	94320	*	365.751366938	2	153	TX_nov_ID_1532	93031	69	ORF52	5`-short	ORF52	20	cluster_2	94311	94320	10	94316	94311	759
NC_001491.2	-	53	CAGE_cluster_1680	105963	105823	15996	105960	105994	**	1464.420867925	4	39	TX_nov_ID_1570	105829	75	ORF58.5	x	ORF58	35	cluster_1	105960	105994	35	105977	105968	527
NC_001491.2	-	53	CAGE_cluster_1805	124629	124283	36531	124586	124640	**	2360.237976993	5	7	TX_nov_ID_1630	124283	83	ORF67	5`-short	ORF67	55	cluster_2	124614	124640	27	124626	124631	760
NC_001491.2	-	53	CAGE_cluster_1810	124857	124283	68427	124852	124923	***	11968.281660042	7	48	TX_nov_ID_1632	124283	83	ORF67	5`-short	ORF67	72	cluster_1	124852	124880	29	124866	124852	744
NC_001491.2	-	54	CAGE_cluster_1245	28514	27868	1292	28511	28530	**	656.079235712	4	93	TX_nov_ID_1233	27868	26	ORF20	5`-short	ORF20	20	cluster_1	28511	28514	4	28513	28513	781
NC_001491.2	-	54	CAGE_cluster_1530	74014	73834	3292	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	54	CAGE_cluster_1680	105961	105823	9533	105960	105994	**	1464.420867925	4	39	TX_nov_ID_1570	105829	75	ORF58.5	x	ORF58	35	cluster_1	105960	105994	35	105977	105968	527
NC_001491.2	-	54	CAGE_cluster_1876	141548	140709	16963	141540	141548	***	2282.554198166	6	580	TX_nov_ID_1686	140709	97	nct65.1-Long	5`-long	ORF65	9	cluster_1	141541	141548	8	141544	141543	767
NC_001491.2	-	56	CAGE_cluster_1358	47502	46892	10782	47499	47519	*	408.072757607	2	179	TX_nov_ID_1301	46895	33	ORF25	5`-long	ORF25	21	cluster_1	47500	47519	20	47510	47502	757
NC_001491.2	-	56	CAGE_cluster_1530	74033	73834	44047	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_2	73991	74035	45	74016	74017	464
NC_001491.2	-	56	CAGE_cluster_1530	74069	73834	29943	73985	74215	***	196155.685728494	9	46	TX_nov_ID_1441	73834	53	CTO-S	5`-short	CTO	231	cluster_3	74037	74073	37	74054	74049	465
NC_001491.2	-	56	CAGE_cluster_1873	141388	140709	63130	141312	141393	***	6916.887839442	8	22	TX_nov_ID_1684	140709	97	nct65.1-Long	5`-long	ORF65	82	cluster_3	141383	141392	10	141387	141391	716
NC_001491.2	-	57	CAGE_cluster_1364	47817	46892	17531	47817	47853	**	868.243267559	4	63	TX_nov_ID_1294	46895	33	ORF25	5`-long	ORF25	37	cluster_1	47817	47853	37	47834	47822	696
