seqnames	start	end	strand	TR_ID	exon_combination	prime3	prime5	exon_rank	exon_ID	TR_start	TR_end
NC_001491.2	108370	108666	-	5921	108370-108666::-	108370	108666	1	5930	108370	108666
NC_001491.2	90635	90907	+	5922	90635-90907::+	90907	90635	1	5931	90635	90907
NC_001491.2	25580	25875	-	5923	25580-25875::-	25580	25875	1	5932	25580	25875
NC_001491.2	25579	25875	-	5924	25579-25875::-	25579	25875	1	5933	25579	25875
NC_001491.2	106309	106605	-	5925	106309-106605::-	106309	106605	1	5934	106309	106605
NC_001491.2	125092	125335	-	5926	125092-125335::-	125092	125335	1	5935	125092	125335
NC_001491.2	59209	59504	+	5927	59209-59504::+	59504	59209	1	5936	59209	59504
NC_001491.2	16556	16853	+	5928	16556-16853::+	16853	16556	1	5937	16556	16853
NC_001491.2	122184	122400	+	5929	122184-122400::+	122400	122184	1	5938	122184	122400
NC_001491.2	94256	94545	-	5930	94256-94545::-	94256	94545	1	5939	94256	94545
NC_001491.2	49734	50030	+	5931	49734-50030::+	50030	49734	1	5940	49734	50030
NC_001491.2	25538	25769	-	5932	25538-25769::-	25538	25769	1	5941	25538	25769
NC_001491.2	78084	78379	+	5933	78084-78379::+	78379	78084	1	5942	78084	78379
NC_001491.2	79981	80276	+	5934	79981-80276::+	80276	79981	1	5943	79981	80276
NC_001491.2	55049	55343	+	5935	55049-55343::+	55343	55049	1	5944	55049	55343
NC_001491.2	125156	125335	-	5936	125156-125335::-	125156	125335	1	5945	125156	125335
NC_001491.2	89080	89379	+	5937	89080-89379::+	89379	89080	1	5946	89080	89379
NC_001491.2	31107	31403	-	5938	31107-31403::-	31107	31403	1	5947	31107	31403
NC_001491.2	11491	11788	-	5939	11491-11788::-	11491	11788	1	5948	11491	11788
NC_001491.2	952	1248	+	5940	952-1248::+	1248	952	1	5949	952	1248
NC_001491.2	77593	77886	+	5941	77593-77886::+	77886	77593	1	5950	77593	77886
NC_001491.2	105392	105687	+	5942	105392-105687::+	105687	105392	1	5951	105392	105687
NC_001491.2	127628	127926	+	5943	127628-127926::+	127926	127628	1	5952	127628	127926
NC_001491.2	103733	104013	+	5944	103733-104013::+	104013	103733	1	5953	103733	104013
NC_001491.2	16237	16425	+	5945	16237-16425::+	16425	16237	1	5954	16237	16425
NC_001491.2	25517	25769	-	5946	25517-25769::-	25517	25769	1	5955	25517	25769
NC_001491.2	132277	132573	+	5947	132277-132573::+	132573	132277	1	5956	132277	132573
NC_001491.2	75607	75808	-	5948	75607-75808::-	75607	75808	1	5957	75607	75808
NC_001491.2	32761	33055	-	5949	32761-33055::-	32761	33055	1	5958	32761	33055
NC_001491.2	61428	61724	+	5950	61428-61724::+	61724	61428	1	5959	61428	61724
NC_001491.2	118557	118756	-	5951	118557-118756::-	118557	118756	1	5960	118557	118756
NC_001491.2	28685	28980	-	5952	28685-28980::-	28685	28980	1	5961	28685	28980
NC_001491.2	74721	75016	+	5953	74721-75016::+	75016	74721	1	5962	74721	75016
NC_001491.2	100253	100462	-	5954	100253-100462::-	100253	100462	1	5963	100253	100462
NC_001491.2	66021	66265	-	5955	66021-66265::-	66021	66265	1	5964	66021	66265
NC_001491.2	55319	55615	+	5956	55319-55615::+	55615	55319	1	5965	55319	55615
NC_001491.2	81318	81543	+	5957	81318-81543::+	81543	81318	1	5966	81318	81543
NC_001491.2	120896	121191	-	5958	120896-121191::-	120896	121191	1	5967	120896	121191
NC_001491.2	28689	28982	-	5959	28689-28982::-	28689	28982	1	5968	28689	28982
NC_001491.2	125109	125335	-	5960	125109-125335::-	125109	125335	1	5969	125109	125335
NC_001491.2	69367	69663	-	5961	69367-69663::-	69367	69663	1	5970	69367	69663
NC_001491.2	67925	68221	-	5962	67925-68221::-	67925	68221	1	5971	67925	68221
NC_001491.2	3929	4224	-	5963	3929-4224::-	3929	4224	1	5972	3929	4224
NC_001491.2	33149	33444	+	5964	33149-33444::+	33444	33149	1	5973	33149	33444
NC_001491.2	9619	9891	-	5965	9619-9891::-	9619	9891	1	5974	9619	9891
NC_001491.2	127634	127929	+	5966	127634-127929::+	127929	127634	1	5975	127634	127929
NC_001491.2	2381	2678	-	5967	2381-2678::-	2381	2678	1	5976	2381	2678
NC_001491.2	106437	106674	-	5968	106437-106674::-	106437	106674	1	5977	106437	106674
NC_001491.2	17901	18196	+	5969	17901-18196::+	18196	17901	1	5978	17901	18196
NC_001491.2	43884	44180	-	5970	43884-44180::-	43884	44180	1	5979	43884	44180
NC_001491.2	75512	75808	-	5971	75512-75808::-	75512	75808	1	5980	75512	75808
NC_001491.2	55322	55615	+	5972	55322-55615::+	55615	55322	1	5981	55322	55615
NC_001491.2	28234	28530	-	5973	28234-28530::-	28234	28530	1	5982	28234	28530
NC_001491.2	39729	40027	+	5974	39729-40027::+	40027	39729	1	5983	39729	40027
NC_001491.2	74016	74186	-	5975	74016-74186::-	74016	74186	1	5984	74016	74186
NC_001491.2	23981	24277	-	5976	23981-24277::-	23981	24277	1	5985	23981	24277
NC_001491.2	127634	127818	+	5977	127634-127818::+	127818	127634	1	5986	127634	127818
NC_001491.2	66184	66258	-	5978	66184-66258::-	66184	66258	1	5987	66184	66258
NC_001491.2	68194	68489	-	5979	68194-68489::-	68194	68489	1	5988	68194	68489
NC_001491.2	122308	122376	+	5980	122308-122376::+	122376	122308	1	5989	122308	122376
NC_001491.2	26566	26841	+	5981	26566-26841::+	26841	26566	1	5990	26566	26841
NC_001491.2	84366	84662	+	5982	84366-84662::+	84662	84366	1	5991	84366	84662
NC_001491.2	126539	126836	-	5983	126539-126836::-	126539	126836	1	5992	126539	126836
NC_001491.2	84367	84663	+	5984	84367-84663::+	84663	84367	1	5993	84367	84663
NC_001491.2	118563	118731	-	5985	118563-118731::-, 119104-119216::-	118563	118731	1	5221	118563	119216
NC_001491.2	119104	119216	-	5985	118563-118731::-, 119104-119216::-	119104	119216	2	1045	118563	119216
NC_001491.2	32695	32991	-	5986	32695-32991::-	32695	32991	1	5994	32695	32991
NC_001491.2	3925	4171	-	5987	3925-4171::-	3925	4171	1	5995	3925	4171
NC_001491.2	32752	33047	-	5988	32752-33047::-	32752	33047	1	5996	32752	33047
NC_001491.2	126313	126611	-	5989	126313-126611::-	126313	126611	1	5997	126313	126611
NC_001491.2	25937	26177	+	5990	25937-26177::+	26177	25937	1	5998	25937	26177
NC_001491.2	43883	44106	+	5991	43883-44106::+	44106	43883	1	5999	43883	44106
NC_001491.2	77505	77733	+	5992	77505-77733::+	77733	77505	1	6000	77505	77733
NC_001491.2	85508	85804	-	5993	85508-85804::-	85508	85804	1	6001	85508	85804
NC_001491.2	127634	127833	+	5994	127634-127833::+	127833	127634	1	6002	127634	127833
NC_001491.2	134347	134592	+	5995	134347-134592::+	134592	134347	1	6003	134347	134592
NC_001491.2	124388	124586	-	5996	124388-124586::-	124388	124586	1	6004	124388	124586
NC_001491.2	24785	25082	-	5997	24785-25082::-	24785	25082	1	6005	24785	25082
NC_001491.2	122332	122399	+	5998	122332-122399::+	122399	122332	1	6006	122332	122399
NC_001491.2	27257	27554	+	5999	27257-27554::+	27554	27257	1	6007	27257	27554
NC_001491.2	125838	126134	+	6000	125838-126134::+	126134	125838	1	6008	125838	126134
NC_001491.2	66861	67155	-	6001	66861-67155::-	66861	67155	1	6009	66861	67155
NC_001491.2	107540	107836	-	6002	107540-107836::-	107540	107836	1	6010	107540	107836
NC_001491.2	99214	99510	-	6003	99214-99510::-	99214	99510	1	6011	99214	99510
NC_001491.2	9589	9884	-	6004	9589-9884::-	9589	9884	1	6012	9589	9884
NC_001491.2	90719	91015	+	6005	90719-91015::+	91015	90719	1	6013	90719	91015
NC_001491.2	80556	80744	+	6006	80556-80744::+	80744	80556	1	6014	80556	80744
NC_001491.2	74726	75022	+	6007	74726-75022::+	75022	74726	1	6015	74726	75022
NC_001491.2	11989	12282	+	6008	11989-12282::+	12282	11989	1	6016	11989	12282
NC_001491.2	28895	29193	-	6009	28895-29193::-	28895	29193	1	6017	28895	29193
NC_001491.2	122248	122398	+	6010	122248-122398::+	122398	122248	1	6018	122248	122398
NC_001491.2	9101	9397	-	6011	9101-9397::-	9101	9397	1	6019	9101	9397
NC_001491.2	31050	31338	-	6012	31050-31338::-	31050	31338	1	6020	31050	31338
NC_001491.2	15233	15531	+	6013	15233-15531::+	15531	15233	1	6021	15233	15531
NC_001491.2	12471	12742	+	6014	12471-12742::+	12742	12471	1	6022	12471	12742
NC_001491.2	7960	8256	-	6015	7960-8256::-	7960	8256	1	6023	7960	8256
NC_001491.2	28763	28983	-	6016	28763-28983::-	28763	28983	1	6024	28763	28983
NC_001491.2	106380	106677	-	6017	106380-106677::-	106380	106677	1	6025	106380	106677
NC_001491.2	19661	19918	+	6018	19661-19918::+	19918	19661	1	6026	19661	19918
NC_001491.2	104093	104390	+	6019	104093-104390::+	104390	104093	1	6027	104093	104390
NC_001491.2	99343	99512	-	6020	99343-99512::-	99343	99512	1	6028	99343	99512
NC_001491.2	10054	10348	+	6021	10054-10348::+	10348	10054	1	6029	10054	10348
NC_001491.2	108457	108732	-	6022	108457-108732::-	108457	108732	1	6030	108457	108732
NC_001491.2	121919	122213	+	6023	121919-122213::+	122213	121919	1	6031	121919	122213
NC_001491.2	41198	41247	+	6024	41198-41247::+	41247	41198	1	6032	41198	41247
NC_001491.2	35814	36074	+	6025	35814-36074::+	36074	35814	1	6033	35814	36074
NC_001491.2	89903	90202	+	6026	89903-90202::+	90202	89903	1	6034	89903	90202
NC_001491.2	89354	89635	+	6027	89354-89635::+	89635	89354	1	6035	89354	89635
NC_001491.2	82049	82346	+	6028	82049-82346::+	82346	82049	1	6036	82049	82346
NC_001491.2	69782	70076	+	6029	69782-70076::+	70076	69782	1	6037	69782	70076
NC_001491.2	68798	69052	-	6030	68798-69052::-	68798	69052	1	6038	68798	69052
NC_001491.2	59993	60275	+	6031	59993-60275::+	60275	59993	1	6039	59993	60275
NC_001491.2	51962	52249	-	6032	51962-52249::-	51962	52249	1	6040	51962	52249
NC_001491.2	89149	89447	-	6033	89149-89447::-	89149	89447	1	6041	89149	89447
NC_001491.2	122341	122399	+	6034	122341-122399::+	122399	122341	1	6042	122341	122399
NC_001491.2	28505	28799	-	6035	28505-28799::-	28505	28799	1	6043	28505	28799
NC_001491.2	73835	73869	-	6036	73835-73869::-, 73966-74190::-	73835	73869	1	6044	73835	74190
NC_001491.2	73966	74190	-	6036	73835-73869::-, 73966-74190::-	73966	74190	2	6045	73835	74190
NC_001491.2	107992	108288	-	6037	107992-108288::-	107992	108288	1	6046	107992	108288
NC_001491.2	73857	74145	-	6038	73857-74145::-	73857	74145	1	6047	73857	74145
NC_001491.2	135564	135841	+	6039	135564-135841::+	135841	135564	1	6048	135564	135841
NC_001491.2	86259	86556	+	6040	86259-86556::+	86556	86259	1	6049	86259	86556
NC_001491.2	81513	81779	+	6041	81513-81779::+	81779	81513	1	6050	81513	81779
NC_001491.2	127864	128114	+	6042	127864-128114::+	128114	127864	1	6051	127864	128114
NC_001491.2	118582	118731	-	6043	118582-118731::-, 119104-119214::-	118582	118731	1	6052	118582	119214
NC_001491.2	119104	119214	-	6043	118582-118731::-, 119104-119214::-	119104	119214	2	74	118582	119214
NC_001491.2	65964	66258	-	6044	65964-66258::-	65964	66258	1	6053	65964	66258
NC_001491.2	102280	102577	+	6045	102280-102577::+	102577	102280	1	6054	102280	102577
NC_001491.2	119134	119432	+	6046	119134-119432::+	119432	119134	1	6055	119134	119432
NC_001491.2	89152	89448	+	6047	89152-89448::+	89448	89152	1	6056	89152	89448
NC_001491.2	105005	105304	+	6048	105005-105304::+	105304	105005	1	6057	105005	105304
NC_001491.2	127634	127927	+	6049	127634-127927::+	127927	127634	1	6058	127634	127927
NC_001491.2	81902	82135	+	6050	81902-82135::+	82135	81902	1	6059	81902	82135
NC_001491.2	18837	19133	+	6051	18837-19133::+	19133	18837	1	6060	18837	19133
NC_001491.2	76722	76954	+	6052	76722-76954::+	76954	76722	1	6061	76722	76954
NC_001491.2	24768	25065	-	6053	24768-25065::-	24768	25065	1	6062	24768	25065
NC_001491.2	129546	129786	+	6054	129546-129786::+	129786	129546	1	6063	129546	129786
NC_001491.2	98303	98598	+	6055	98303-98598::+	98598	98303	1	6064	98303	98598
NC_001491.2	69602	69898	+	6056	69602-69898::+	69898	69602	1	6065	69602	69898
NC_001491.2	118918	119214	-	6057	118918-119214::-	118918	119214	1	6066	118918	119214
NC_001491.2	86362	86583	+	6058	86362-86583::+	86583	86362	1	6067	86362	86583
NC_001491.2	25541	25769	-	6059	25541-25769::-	25541	25769	1	6068	25541	25769
NC_001491.2	81902	82201	+	6060	81902-82201::+	82201	81902	1	6069	81902	82201
NC_001491.2	90683	90983	+	6061	90683-90983::+	90983	90683	1	6070	90683	90983
NC_001491.2	13503	13796	+	6062	13503-13796::+	13796	13503	1	6071	13503	13796
NC_001491.2	75758	76055	-	6063	75758-76055::-	75758	76055	1	6072	75758	76055
NC_001491.2	3296	3592	+	6064	3296-3592::+	3592	3296	1	6073	3296	3592
NC_001491.2	11779	12076	-	6065	11779-12076::-	11779	12076	1	6074	11779	12076
NC_001491.2	134347	134515	+	6066	134347-134515::+	134515	134347	1	6075	134347	134515
NC_001491.2	78176	78473	+	6067	78176-78473::+	78473	78176	1	6076	78176	78473
NC_001491.2	25488	25772	-	6068	25488-25772::-	25488	25772	1	6077	25488	25772
NC_001491.2	39830	40127	+	6069	39830-40127::+	40127	39830	1	6078	39830	40127
NC_001491.2	108343	108635	-	6070	108343-108635::-	108343	108635	1	6079	108343	108635
NC_001491.2	65413	65535	-	6071	65413-65535::-	65413	65535	1	6080	65413	65535
NC_001491.2	63832	64129	+	6072	63832-64129::+	64129	63832	1	6081	63832	64129
NC_001491.2	12124	12260	-	6073	12124-12260::-	12124	12260	1	6082	12124	12260
NC_001491.2	60473	60769	+	6074	60473-60769::+	60769	60473	1	6083	60473	60769
NC_001491.2	90719	90939	+	6075	90719-90939::+	90939	90719	1	6084	90719	90939
NC_001491.2	84216	84320	-	6076	84216-84320::-, 84929-85119::-	84216	84320	1	6085	84216	85119
NC_001491.2	84929	85119	-	6076	84216-84320::-, 84929-85119::-	84929	85119	2	6086	84216	85119
NC_001491.2	50759	50937	+	6077	50759-50937::+	50937	50759	1	6087	50759	50937
NC_001491.2	93277	93572	+	6078	93277-93572::+	93572	93277	1	6088	93277	93572
NC_001491.2	15083	15304	+	6079	15083-15304::+	15304	15083	1	6089	15083	15304
NC_001491.2	2774	3071	+	6080	2774-3071::+	3071	2774	1	6090	2774	3071
NC_001491.2	122825	123059	+	6081	122825-123059::+	123059	122825	1	6091	122825	123059
NC_001491.2	92600	92845	+	6082	92600-92845::+	92845	92600	1	6092	92600	92845
NC_001491.2	76106	76361	-	6083	76106-76361::-	76106	76361	1	6093	76106	76361
NC_001491.2	40923	41217	+	6084	40923-41217::+	41217	40923	1	6094	40923	41217
NC_001491.2	90720	91003	+	6085	90720-91003::+	91003	90720	1	6095	90720	91003
NC_001491.2	113202	113413	+	6086	113202-113413::+	113413	113202	1	6096	113202	113413
NC_001491.2	66225	66521	-	6087	66225-66521::-	66225	66521	1	6097	66225	66521
NC_001491.2	124385	124681	-	6088	124385-124681::-	124385	124681	1	6098	124385	124681
NC_001491.2	119091	119387	+	6089	119091-119387::+	119387	119091	1	6099	119091	119387
NC_001491.2	59989	60285	+	6090	59989-60285::+	60285	59989	1	6100	59989	60285
NC_001491.2	119893	120191	+	6091	119893-120191::+	120191	119893	1	6101	119893	120191
NC_001491.2	13512	13806	+	6092	13512-13806::+	13806	13512	1	6102	13512	13806
NC_001491.2	64483	64782	+	6093	64483-64782::+	64782	64483	1	6103	64483	64782
NC_001491.2	16555	16850	+	6094	16555-16850::+	16850	16555	1	6104	16555	16850
NC_001491.2	10014	10309	-	6095	10014-10309::-	10014	10309	1	6105	10014	10309
NC_001491.2	64222	64361	-	6096	64222-64361::-	64222	64361	1	6106	64222	64361
NC_001491.2	47484	47779	+	6097	47484-47779::+	47779	47484	1	6107	47484	47779
NC_001491.2	2212	2508	-	6098	2212-2508::-	2212	2508	1	6108	2212	2508
NC_001491.2	55255	55551	+	6099	55255-55551::+	55551	55255	1	6109	55255	55551
NC_001491.2	64486	64736	+	6100	64486-64736::+	64736	64486	1	6110	64486	64736
NC_001491.2	78149	78445	+	6101	78149-78445::+	78445	78149	1	6111	78149	78445
NC_001491.2	122048	122214	+	6102	122048-122214::+	122214	122048	1	6112	122048	122214
NC_001491.2	19267	19563	+	6103	19267-19563::+	19563	19267	1	6113	19267	19563
NC_001491.2	68563	68860	-	6104	68563-68860::-	68563	68860	1	6114	68563	68860
NC_001491.2	112720	112938	-	6105	112720-112938::-	112720	112938	1	6115	112720	112938
NC_001491.2	111736	112032	-	6106	111736-112032::-	111736	112032	1	6116	111736	112032
NC_001491.2	122270	122407	+	6107	122270-122407::+	122407	122270	1	6117	122270	122407
NC_001491.2	15344	15641	+	6108	15344-15641::+	15641	15344	1	6118	15344	15641
NC_001491.2	32776	33053	-	6109	32776-33053::-	32776	33053	1	6119	32776	33053
NC_001491.2	64708	65003	+	6110	64708-65003::+	65003	64708	1	6120	64708	65003
NC_001491.2	16277	16467	+	6111	16277-16467::+	16467	16277	1	6121	16277	16467
NC_001491.2	2228	2304	-	6112	2228-2304::-	2228	2304	1	6122	2228	2304
NC_001491.2	64494	64790	+	6113	64494-64790::+	64790	64494	1	6123	64494	64790
NC_001491.2	64488	64701	+	6114	64488-64701::+	64701	64488	1	6124	64488	64701
NC_001491.2	77359	77655	+	6115	77359-77655::+	77655	77359	1	6125	77359	77655
NC_001491.2	81901	82199	+	6116	81901-82199::+	82199	81901	1	6126	81901	82199
NC_001491.2	34861	35161	+	6117	34861-35161::+	35161	34861	1	6127	34861	35161
NC_001491.2	64488	64732	+	6118	64488-64732::+	64732	64488	1	6128	64488	64732
NC_001491.2	48411	48706	-	6119	48411-48706::-	48411	48706	1	6129	48411	48706
NC_001491.2	15083	15298	+	6120	15083-15298::+	15298	15083	1	6130	15083	15298
NC_001491.2	129394	129463	+	6121	129394-129463::+	129463	129394	1	6131	129394	129463
NC_001491.2	57643	57939	-	6122	57643-57939::-	57643	57939	1	6132	57643	57939
NC_001491.2	73992	74257	-	6123	73992-74257::-	73992	74257	1	6133	73992	74257
NC_001491.2	73900	74185	-	6124	73900-74185::-	73900	74185	1	6134	73900	74185
NC_001491.2	76726	77002	+	6125	76726-77002::+	77002	76726	1	6135	76726	77002
NC_001491.2	75944	76240	+	6126	75944-76240::+	76240	75944	1	6136	75944	76240
NC_001491.2	133321	133603	+	6127	133321-133603::+	133603	133321	1	6137	133321	133603
NC_001491.2	2062	2359	-	6128	2062-2359::-	2062	2359	1	6138	2062	2359
NC_001491.2	121691	121988	+	6129	121691-121988::+	121988	121691	1	6139	121691	121988
NC_001491.2	50575	50871	+	6130	50575-50871::+	50871	50575	1	6140	50575	50871
NC_001491.2	7240	7535	-	6131	7240-7535::-	7240	7535	1	6141	7240	7535
NC_001491.2	81902	82194	+	6132	81902-82194::+	82194	81902	1	6142	81902	82194
NC_001491.2	28582	28878	-	6133	28582-28878::-	28582	28878	1	6143	28582	28878
NC_001491.2	132859	133155	+	6134	132859-133155::+	133155	132859	1	6144	132859	133155
NC_001491.2	11270	11522	-	6135	11270-11522::-	11270	11522	1	6145	11270	11522
NC_001491.2	108002	108297	-	6136	108002-108297::-	108002	108297	1	6146	108002	108297
NC_001491.2	34579	34875	+	6137	34579-34875::+	34875	34579	1	6147	34579	34875
NC_001491.2	96925	97153	+	6138	96925-97153::+	97153	96925	1	6148	96925	97153
NC_001491.2	64488	64662	+	6139	64488-64662::+	64662	64488	1	6149	64488	64662
NC_001491.2	126336	126512	+	6140	126336-126512::+	126512	126336	1	6150	126336	126512
NC_001491.2	31185	31483	-	6141	31185-31483::-	31185	31483	1	6151	31185	31483
NC_001491.2	2729	3025	+	6142	2729-3025::+	3025	2729	1	6152	2729	3025
NC_001491.2	73892	74183	-	6143	73892-74183::-	73892	74183	1	6153	73892	74183
NC_001491.2	74013	74189	-	6144	74013-74189::-	74013	74189	1	6154	74013	74189
NC_001491.2	20538	20834	-	6145	20538-20834::-	20538	20834	1	6155	20538	20834
NC_001491.2	77591	77884	+	6146	77591-77884::+	77884	77591	1	6156	77591	77884
NC_001491.2	47076	47375	-	6147	47076-47375::-	47076	47375	1	6157	47076	47375
NC_001491.2	7113	7403	-	6148	7113-7403::-	7113	7403	1	6158	7113	7403
NC_001491.2	135564	135755	+	6149	135564-135755::+	135755	135564	1	6159	135564	135755
NC_001491.2	128480	128777	+	6150	128480-128777::+	128777	128480	1	6160	128480	128777
NC_001491.2	48572	48868	-	6151	48572-48868::-	48572	48868	1	6161	48572	48868
NC_001491.2	64488	64741	+	6152	64488-64741::+	64741	64488	1	6162	64488	64741
NC_001491.2	69750	70050	+	6153	69750-70050::+	70050	69750	1	6163	69750	70050
NC_001491.2	101256	101552	-	6154	101256-101552::-	101256	101552	1	6164	101256	101552
NC_001491.2	68761	69052	-	6155	68761-69052::-	68761	69052	1	6165	68761	69052
NC_001491.2	121848	122145	+	6156	121848-122145::+	122145	121848	1	6166	121848	122145
NC_001491.2	91239	91534	+	6157	91239-91534::+	91534	91239	1	6167	91239	91534
NC_001491.2	125069	125335	-	6158	125069-125335::-	125069	125335	1	6168	125069	125335
NC_001491.2	111335	111632	-	6159	111335-111632::-	111335	111632	1	6169	111335	111632
NC_001491.2	73890	74183	-	6160	73890-74183::-	73890	74183	1	6170	73890	74183
NC_001491.2	66009	66263	-	6161	66009-66263::-	66009	66263	1	6171	66009	66263
NC_001491.2	26127	26264	+	6162	26127-26264::+	26264	26127	1	6172	26127	26264
NC_001491.2	55094	55390	-	6163	55094-55390::-	55094	55390	1	6173	55094	55390
NC_001491.2	117557	117667	-	6164	117557-117667::-	117557	117667	1	6174	117557	117667
NC_001491.2	80994	81289	+	6165	80994-81289::+	81289	80994	1	6175	80994	81289
NC_001491.2	55249	55545	+	6166	55249-55545::+	55545	55249	1	6176	55249	55545
NC_001491.2	3951	4224	-	6167	3951-4224::-	3951	4224	1	6177	3951	4224
NC_001491.2	135768	136063	+	6168	135768-136063::+	136063	135768	1	6178	135768	136063
NC_001491.2	84187	84483	+	6169	84187-84483::+	84483	84187	1	6179	84187	84483
NC_001491.2	134343	134639	+	6170	134343-134639::+	134639	134343	1	6180	134343	134639
NC_001491.2	55322	55606	+	6171	55322-55606::+	55606	55322	1	6181	55322	55606
NC_001491.2	2246	2540	-	6172	2246-2540::-	2246	2540	1	6182	2246	2540
NC_001491.2	118707	119004	+	6173	118707-119004::+	119004	118707	1	6183	118707	119004
NC_001491.2	130633	130763	+	6174	130633-130763::+	130763	130633	1	6184	130633	130763
NC_001491.2	129267	129563	+	6175	129267-129563::+	129563	129267	1	6185	129267	129563
NC_001491.2	65323	65619	-	6176	65323-65619::-	65323	65619	1	6186	65323	65619
NC_001491.2	124385	124678	-	6177	124385-124678::-	124385	124678	1	6187	124385	124678
NC_001491.2	134335	134594	+	6178	134335-134594::+	134594	134335	1	6188	134335	134594
NC_001491.2	97813	98109	-	6179	97813-98109::-	97813	98109	1	6189	97813	98109
NC_001491.2	41609	41728	+	6180	41609-41728::+	41728	41609	1	6190	41609	41728
NC_001491.2	56977	57274	+	6181	56977-57274::+	57274	56977	1	6191	56977	57274
NC_001491.2	120954	121068	+	6182	120954-121068::+, 121287-121374::+	121068	120954	1	6192	120954	121374
NC_001491.2	121287	121374	+	6182	120954-121068::+, 121287-121374::+	121374	121287	2	2056	120954	121374
NC_001491.2	122202	122393	+	6183	122202-122393::+	122393	122202	1	6193	122202	122393
NC_001491.2	118569	118731	-	6184	118569-118731::-, 119104-119235::-	118569	118731	1	6194	118569	119235
NC_001491.2	119104	119235	-	6184	118569-118731::-, 119104-119235::-	119104	119235	2	6195	118569	119235
NC_001491.2	3722	4018	-	6185	3722-4018::-	3722	4018	1	6196	3722	4018
NC_001491.2	3782	4018	-	6186	3782-4018::-	3782	4018	1	6197	3782	4018
NC_001491.2	126061	126355	-	6187	126061-126355::-	126061	126355	1	6198	126061	126355
NC_001491.2	62915	63077	+	6188	62915-63077::+	63077	62915	1	6199	62915	63077
NC_001491.2	59993	60290	+	6189	59993-60290::+	60290	59993	1	6200	59993	60290
NC_001491.2	94356	94634	+	6190	94356-94634::+	94634	94356	1	6201	94356	94634
NC_001491.2	102157	102451	-	6191	102157-102451::-	102157	102451	1	6202	102157	102451
NC_001491.2	108092	108317	-	6192	108092-108317::-	108092	108317	1	6203	108092	108317
NC_001491.2	69751	70046	+	6193	69751-70046::+	70046	69751	1	6204	69751	70046
NC_001491.2	78621	78918	+	6194	78621-78918::+	78918	78621	1	6205	78621	78918
NC_001491.2	19347	19641	+	6195	19347-19641::+	19641	19347	1	6206	19347	19641
NC_001491.2	28721	28983	-	6196	28721-28983::-	28721	28983	1	6207	28721	28983
NC_001491.2	111743	112035	-	6197	111743-112035::-	111743	112035	1	6208	111743	112035
NC_001491.2	89050	89347	+	6198	89050-89347::+	89347	89050	1	6209	89050	89347
NC_001491.2	80966	81263	+	6199	80966-81263::+	81263	80966	1	6210	80966	81263
NC_001491.2	108022	108317	-	6200	108022-108317::-	108022	108317	1	6211	108022	108317
NC_001491.2	61310	61599	+	6201	61310-61599::+	61599	61310	1	6212	61310	61599
NC_001491.2	106433	106677	-	6202	106433-106677::-	106433	106677	1	6213	106433	106677
NC_001491.2	131329	131473	+	6203	131329-131473::+	131473	131329	1	6214	131329	131473
NC_001491.2	25498	25769	-	6204	25498-25769::-	25498	25769	1	6215	25498	25769
NC_001491.2	69970	70256	+	6205	69970-70256::+	70256	69970	1	6216	69970	70256
NC_001491.2	12471	12751	+	6206	12471-12751::+	12751	12471	1	6217	12471	12751
NC_001491.2	94257	94548	-	6207	94257-94548::-	94257	94548	1	6218	94257	94548
NC_001491.2	22545	22815	-	6208	22545-22815::-	22545	22815	1	6219	22545	22815
NC_001491.2	73901	74186	-	6209	73901-74186::-	73901	74186	1	6220	73901	74186
NC_001491.2	61522	61818	-	6210	61522-61818::-	61522	61818	1	6221	61522	61818
NC_001491.2	55790	56085	+	6211	55790-56085::+	56085	55790	1	6222	55790	56085
NC_001491.2	1257	1553	+	6212	1257-1553::+	1553	1257	1	6223	1257	1553
NC_001491.2	28315	28611	-	6213	28315-28611::-	28315	28611	1	6224	28315	28611
NC_001491.2	124672	124969	-	6214	124672-124969::-	124672	124969	1	6225	124672	124969
NC_001491.2	96453	96732	+	6215	96453-96732::+	96732	96453	1	6226	96453	96732
NC_001491.2	64488	64780	+	6216	64488-64780::+	64780	64488	1	6227	64488	64780
NC_001491.2	65827	66126	-	6217	65827-66126::-	65827	66126	1	6228	65827	66126
NC_001491.2	112425	112623	-	6218	112425-112623::-	112425	112623	1	6229	112425	112623
NC_001491.2	94140	94434	+	6219	94140-94434::+	94434	94140	1	6230	94140	94434
NC_001491.2	9272	9521	-	6220	9272-9521::-	9272	9521	1	6231	9272	9521
NC_001491.2	25505	25769	-	6221	25505-25769::-	25505	25769	1	6232	25505	25769
NC_001491.2	122018	122315	+	6222	122018-122315::+	122315	122018	1	6233	122018	122315
NC_001491.2	129526	129669	+	6223	129526-129669::+	129669	129526	1	6234	129526	129669
NC_001491.2	106382	106677	-	6224	106382-106677::-	106382	106677	1	6235	106382	106677
NC_001491.2	121006	121068	+	6225	121006-121068::+, 121287-121374::+	121068	121006	1	147	121006	121374
NC_001491.2	121287	121374	+	6225	121006-121068::+, 121287-121374::+	121374	121287	2	2056	121006	121374
NC_001491.2	19464	19759	+	6226	19464-19759::+	19759	19464	1	6236	19464	19759
NC_001491.2	64744	65040	+	6227	64744-65040::+	65040	64744	1	6237	64744	65040
